id,price,year,manufacturer,model,condition,cylinders,odometer,type,paint_color,state,lat,long,posting_date,fuel_id,transmission_id
7308295435,38990,2021,infiniti,qx60 luxe sport utility,good,6 cylinders,5279,other,black,ca,"35,38","-119,02",2021-04-17T09:30:54-0700,1,1
7308197427,40000,2019,ram,3500,excellent,8 cylinders,49400,truck,white,ca,"35,37","-119,02",2021-04-17T06:42:07-0700,1,2
7308132718,39950,2019,chevrolet,silverado 2500 hd,excellent,8 cylinders,99888,truck,white,ca,"33,79","-117,99",2021-04-17T01:53:16-0700,2,2
7308070085,21000,2019,chevrolet,colorado,excellent,4 cylinders,100000,truck,white,ca,"35,38","-119,16",2021-04-16T19:04:08-0700,1,2
7307778499,35995,2020,ford,ranger xlt,like new,4 cylinders,1279,truck,grey,ca,"36,3","-119,14",2021-04-16T09:49:30-0700,1,2
7307754443,57995,2020,ford,super duty f-250 srw,excellent,8 cylinders,39144,pickup,white,ca,"35,12","-120,58",2021-04-16T09:15:41-0700,2,2
7307754292,65995,2020,ford,super duty f-250 srw,excellent,8 cylinders,66000,pickup,white,ca,"35,12","-120,58",2021-04-16T09:15:29-0700,2,2
7307324380,33990,2020,jeep,wrangler sport suv 2d,good,6 cylinders,7359,other,white,ca,"35,38","-119,02",2021-04-15T11:41:50-0700,1,1
7306837861,39590,2019,audi,q7 3.0t premium plus sport,good,6 cylinders,45676,SUV,black,ca,"35,38","-119,02",2021-04-14T12:31:02-0700,1,1
7306769641,38000,2020,toyota,tacoma 4x4,like new,6 cylinders,75000,truck,white,ca,"37,52","-120,85",2021-04-14T10:43:05-0700,1,2
7306721563,64590,2020,audi,q8 premium sport utility 4d,good,6 cylinders,10291,other,blue,ca,"35,38","-119,02",2021-04-14T09:31:02-0700,4,1
7306695308,39590,2019,audi,q7 3.0t premium sport,good,6 cylinders,29792,SUV,silver,ca,"35,38","-119,02",2021-04-14T08:51:20-0700,1,2
7306695347,48990,2021,gmc,yukon slt sport utility 4d,good,8 cylinders,30730,SUV,blue,ca,"35,38","-119,02",2021-04-14T08:51:23-0700,1,1
7306314675,44590,2019,infiniti,qx80 sport utility 4d,good,8 cylinders,32714,SUV,white,ca,"35,38","-119,02",2021-04-13T12:20:53-0700,1,2
7306228981,53900,2019,ram,3500,good,6 cylinders,40884,truck,white,ca,"37,35","-121,89",2021-04-13T10:06:45-0700,2,2
7306228457,17995,2019,honda,civic,new,4 cylinders,33603,sedan,grey,ca,"35,25","-118,94",2021-04-13T10:05:57-0700,1,3
7306005704,51900,2021,ram,2500 diesel,good,6 cylinders,29625,truck,white,ca,"37,35","-121,89",2021-04-12T20:05:53-0700,2,2
7305864734,51995,2019,chevrolet,tahoe premier -,excellent,8 cylinders,42317,SUV,grey,ca,"36,3","-119,14",2021-04-12T14:13:11-0700,1,2
7305808063,26590,2019,acura,tlx 3.5 sedan 4d,good,6 cylinders,21619,sedan,black,ca,"35,38","-119,02",2021-04-12T12:41:16-0700,1,1
7305734868,23990,2019,acura,rdx sport utility 4d,good,6 cylinders,37290,other,black,ca,"35,38","-119,02",2021-04-12T10:50:53-0700,1,2
7305397273,40000,2019,ram,3500,excellent,8 cylinders,49400,truck,white,ca,"35,37","-119,02",2021-04-11T16:07:29-0700,1,2
7304822184,29590,2020,volkswagen,atlas se 4motion,good,6 cylinders,35015,SUV,blue,ca,"35,38","-119,02",2021-04-10T12:01:13-0700,1,1
7304756909,28990,2020,volkswagen,atlas se 4motion,good,6 cylinders,32871,SUV,blue,ca,"35,38","-119,02",2021-04-10T10:20:54-0700,1,1
7304743006,66995,2019,ram,2500,excellent,6 cylinders,0,pickup,grey,ca,"35,12","-120,58",2021-04-10T10:00:10-0700,2,2
7304717233,25990,2020,cadillac,xts luxury sedan 4d,good,6 cylinders,47017,sedan,red,ca,"35,38","-119,02",2021-04-10T09:21:05-0700,1,1
7304680842,75000,2021,gmc,yukon,like new,6 cylinders,15100,truck,custom,ca,"34,83","-120,43",2021-04-10T08:23:48-0700,2,2
7304378638,51995,2019,ford,f-150 lariat,excellent,6 cylinders,19920,truck,white,ca,"36,3","-119,14",2021-04-09T14:00:44-0700,1,2
7304307694,69995,2019,ram,2500,excellent,6 cylinders,0,pickup,grey,ca,"35,12","-120,58",2021-04-09T12:00:11-0700,2,2
7304223517,33590,2021,hyundai,palisade se sport,good,6 cylinders,32010,SUV,white,ca,"35,38","-119,02",2021-04-09T09:51:09-0700,1,1
7304123477,38990,2021,ford,mustang gt premium coupe 2d,good,8 cylinders,7653,coupe,white,ca,"35,38","-119,02",2021-04-09T07:11:25-0700,1,1
7304117624,24990,2021,chevrolet,camaro lt coupe 2d,good,6 cylinders,31561,coupe,red,ca,"35,38","-119,02",2021-04-09T07:01:30-0700,1,1
7304078528,53590,2020,cadillac,escalade esv luxury,good,8 cylinders,36232,other,blue,ca,"35,38","-119,02",2021-04-09T05:31:55-0700,1,2
7303832074,14700,2020,honda,civic,like new,4 cylinders,11000,sedan,blue,ca,"35,39","-119,02",2021-04-08T13:10:15-0700,1,2
7303727963,42590,2020,kia,k900 luxury sedan 4d,good,6 cylinders,10247,sedan,black,ca,"35,38","-119,02",2021-04-08T10:21:13-0700,1,1
7303529991,36950,2019,chevrolet,silverado 2500 hd,excellent,8 cylinders,128254,truck,grey,ca,"33,79","-117,99",2021-04-08T02:06:12-0700,2,2
7302847946,40995,2019,toyota,4runner sr5,excellent,6 cylinders,24359,SUV,white,ca,"36,3","-119,14",2021-04-06T14:56:43-0700,1,2
7302675678,47590,2021,gmc,yukon slt sport utility 4d,good,8 cylinders,30756,SUV,black,ca,"35,38","-119,02",2021-04-06T10:11:25-0700,1,1
7302527019,60990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8798,SUV,black,ca,"35,38","-119,02",2021-04-06T06:01:21-0700,1,2
7302312386,17899,2020,nissan,frontier sv,excellent,6 cylinders,12000,pickup,white,ca,"35,34","-119,02",2021-04-05T14:38:49-0700,1,2
7301690545,45590,2021,acura,mdx advance pkg sport,good,6 cylinders,3687,SUV,white,ca,"35,38","-119,02",2021-04-04T09:31:14-0700,1,1
7315826256,31990,2021,gmc,acadia sle sport utility 4d,good,6 cylinders,4108,other,white,ca,"39,71","-121,81",2021-05-02T10:41:14-0700,1,1
7315432802,16500,2019,subaru,crosstrek limited,excellent,4 cylinders,57000,SUV,orange,ca,"39,72","-121,81",2021-05-01T11:50:22-0700,1,2
7315052437,35990,2021,jeep,wrangler sport suv 2d,good,6 cylinders,2600,other,yellow,ca,"39,71","-121,81",2021-04-30T15:01:18-0700,1,1
7315026739,35590,2020,gmc,sierra 1500 double cab,good,8 cylinders,26470,pickup,black,ca,"39,71","-121,81",2021-04-30T14:11:03-0700,1,1
7314687235,34990,2020,ram,1500 classic crew cab big,good,8 cylinders,34139,pickup,white,ca,"39,71","-121,81",2021-04-29T22:11:18-0700,1,1
7314687172,34990,2020,toyota,highlander xle sport,good,6 cylinders,15405,other,white,ca,"39,71","-121,81",2021-04-29T22:11:08-0700,1,1
7313981310,44900,2019,chevrolet,silverado 1500,excellent,8 cylinders,20825,truck,grey,ca,"39,75","-121,84",2021-04-28T12:18:25-0700,1,2
7313890477,34590,2020,chevrolet,silverado 1500 ld,good,8 cylinders,22722,pickup,brown,ca,"39,71","-121,81",2021-04-28T09:51:35-0700,1,1
7313664117,37995,2020,ford,mustang gt,excellent,8 cylinders,9100,coupe,black,ca,"39,75","-121,89",2021-04-27T19:00:08-0700,1,3
7313661797,34995,2019,bmw,x4 xdrive28i,excellent,4 cylinders,38000,SUV,silver,ca,"39,75","-121,89",2021-04-27T18:52:26-0700,1,2
7313658801,19995,2021,buick,"encore essence, awd",like new,4 cylinders,13500,SUV,white,ca,"39,75","-121,89",2021-04-27T18:43:13-0700,1,2
7313655167,31597,2020,ram,1500 big horn,like new,8 cylinders,27500,pickup,blue,ca,"39,8","-121,87",2021-04-27T18:31:58-0700,1,2
7313451637,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,ca,"39,71","-121,81",2021-04-27T11:31:35-0700,1,1
7312983025,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,ca,"39,71","-121,81",2021-04-26T12:40:57-0700,1,1
7312938938,36990,2019,dodge,charger r/t sedan 4d,good,8 cylinders,3734,sedan,blue,ca,"39,71","-121,81",2021-04-26T11:31:02-0700,1,2
7312799241,24990,2020,nissan,frontier crew cab sv,good,6 cylinders,44934,pickup,white,ca,"39,71","-121,81",2021-04-26T08:01:32-0700,1,1
7312445827,32995,2021,mercedes-benz,gla,excellent,4 cylinders,14061,SUV,white,ca,"38,61","-121,42",2021-04-25T11:45:18-0700,1,2
7312302026,38990,2020,toyota,tundra crewmax sr5 pickup,good,8 cylinders,15520,pickup,silver,ca,"39,71","-121,81",2021-04-25T07:13:37-0700,1,1
7312060996,54900,2020,ram,3500 4x4,good,6 cylinders,38780,truck,grey,ca,"37,35","-121,89",2021-04-24T13:37:22-0700,2,2
7311945125,45680,2019,chevrolet,silverado lt crew cab 4x4,like new,8 cylinders,34372,pickup,white,ca,"39,12","-121,66",2021-04-24T10:26:01-0700,1,2
7311928477,17960,2020,toyota,corolla l,like new,4 cylinders,22518,sedan,grey,ca,"39,12","-121,66",2021-04-24T10:00:47-0700,1,2
7311904996,15986,2019,chevrolet,cruze lt,like new,4 cylinders,34861,sedan,grey,ca,"39,12","-121,66",2021-04-24T09:24:41-0700,1,2
7311904047,20979,2021,nissan,altima 2.5sl,like new,4 cylinders,38957,sedan,silver,ca,"39,12","-121,66",2021-04-24T09:23:17-0700,1,2
7311641322,17970,2019,chevrolet,equinox lt,like new,4 cylinders,79861,SUV,black,ca,"39,12","-121,66",2021-04-23T16:23:15-0700,1,2
7311599029,23972,2021,kia,sorento lx,like new,4 cylinders,13850,SUV,white,ca,"39,12","-121,66",2021-04-23T14:52:31-0700,1,2
7311598157,55890,2021,gmc,yukon slt 4x4,like new,8 cylinders,21262,SUV,white,ca,"39,12","-121,66",2021-04-23T14:50:54-0700,1,2
7311597386,44987,2020,gmc,sierra 1500 sle 4x4,like new,4 cylinders,8756,pickup,silver,ca,"39,12","-121,66",2021-04-23T14:49:27-0700,1,2
7311596644,20869,2020,buick,regal preferred,like new,4 cylinders,9819,sedan,white,ca,"39,12","-121,66",2021-04-23T14:48:02-0700,1,2
7311442360,35590,2020,gmc,sierra 1500 double cab,good,6 cylinders,8218,pickup,white,ca,"39,71","-121,81",2021-04-23T10:30:56-0700,1,1
7311310674,37990,2019,dodge,challenger r/t scat pack,good,8 cylinders,22869,coupe,silver,ca,"39,71","-121,81",2021-04-23T07:00:54-0700,1,1
7310276252,38590,2021,lincoln,continental sedan 4d,good,6 cylinders,1772,sedan,black,ca,"39,71","-121,81",2021-04-21T06:30:55-0700,1,1
7309950936,41590,2019,lexus,rx 350 f sport suv 4d,good,6 cylinders,12017,other,silver,ca,"39,71","-121,81",2021-04-20T11:40:52-0700,1,1
7309427913,36990,2021,dodge,charger r/t sedan 4d,good,8 cylinders,4139,sedan,red,ca,"39,71","-121,81",2021-04-19T12:30:52-0700,1,1
7309162431,59990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8930,other,black,ca,"39,71","-121,81",2021-04-19T05:51:05-0700,1,2
7308883262,36590,2020,gmc,sierra 1500 limited double,good,8 cylinders,14222,pickup,blue,ca,"39,71","-121,81",2021-04-18T12:20:46-0700,1,1
7308854077,35990,2021,ram,1500 quad cab laramie pickup,good,8 cylinders,21276,pickup,blue,ca,"39,71","-121,81",2021-04-18T11:30:50-0700,1,1
7308785227,45590,2020,toyota,tundra crewmax limited,good,8 cylinders,10056,pickup,silver,ca,"39,71","-121,81",2021-04-18T09:31:03-0700,1,1
7308379113,45590,2021,hyundai,palisade limited sport,good,6 cylinders,13423,other,blue,ca,"39,71","-121,81",2021-04-17T11:30:51-0700,1,1
7308379082,39590,2021,ford,mustang gt coupe 2d,good,8 cylinders,728,coupe,blue,ca,"39,71","-121,81",2021-04-17T11:30:48-0700,1,1
7307827816,16900,2020,subaru,crosstrek premium,excellent,4 cylinders,42000,SUV,orange,ca,"39,72","-121,81",2021-04-16T11:01:43-0700,1,2
7307372519,46590,2020,chevrolet,silverado 2500 hd crew,good,8 cylinders,71966,pickup,white,ca,"39,71","-121,81",2021-04-15T13:00:57-0700,1,1
7307360716,53990,2021,chevrolet,silverado 2500 hd crew,good,8 cylinders,11130,pickup,white,ca,"39,71","-121,81",2021-04-15T12:40:54-0700,2,1
7307232013,26500,2020,kia,cadenza premium sedan 4d,like new,6 cylinders,1400,sedan,black,ca,"39,86","-121,87",2021-04-15T09:20:13-0700,1,2
7306228418,53900,2019,ram,3500,good,6 cylinders,40884,truck,white,ca,"37,35","-121,89",2021-04-13T10:05:54-0700,2,2
7306178442,39590,2020,lincoln,continental reserve,good,6 cylinders,35126,sedan,white,ca,"39,71","-121,81",2021-04-13T08:50:49-0700,1,1
7306006008,51900,2021,ram,2500 diesel,good,6 cylinders,29625,truck,white,ca,"37,35","-121,89",2021-04-12T20:07:11-0700,2,2
7305666352,38590,2019,audi,s5 premium plus sedan 4d,good,6 cylinders,41846,sedan,black,ca,"39,71","-121,81",2021-04-12T09:11:23-0700,1,2
7305583759,39990,2021,acura,mdx sh-awd sport utility,good,6 cylinders,1237,other,white,ca,"39,71","-121,81",2021-04-12T07:01:20-0700,1,1
7305186684,39590,2019,mercedes-benz,e-class e 400,good,6 cylinders,34803,coupe,black,ca,"39,71","-121,81",2021-04-11T09:21:22-0700,1,2
7305113300,60990,2020,audi,q8 premium sport utility 4d,good,6 cylinders,8798,other,black,ca,"39,71","-121,81",2021-04-11T06:51:16-0700,1,2
7304529456,49995,2021,toyota,tacoma trd pro,like new,6 cylinders,12978,truck,black,ca,"35,25","-120,67",2021-04-09T20:17:41-0700,1,2
7304320787,33590,2021,hyundai,palisade se sport,good,6 cylinders,32010,SUV,white,ca,"39,71","-121,81",2021-04-09T12:21:03-0700,1,1
7304106930,38990,2021,ford,mustang gt premium coupe 2d,good,8 cylinders,7653,coupe,white,ca,"39,71","-121,81",2021-04-09T06:41:32-0700,1,1
7304024683,34000,2019,jeep,grand cherokee trailhawk,like new,6 cylinders,34000,SUV,grey,ca,"39,8","-121,86",2021-04-08T21:44:12-0700,1,2
7303292646,53990,2020,chevrolet,silverado 2500 hd crew,good,8 cylinders,60858,pickup,white,ca,"39,71","-121,81",2021-04-07T12:41:31-0700,1,1
7303137363,47590,2021,chevrolet,silverado 2500 hd crew,good,8 cylinders,5591,pickup,white,ca,"39,71","-121,81",2021-04-07T08:40:58-0700,1,1
7302715001,28880,2019,lexus,nx300 awd,like new,4 cylinders,44337,SUV,silver,ca,"39,12","-121,66",2021-04-06T11:11:39-0700,1,2
7302704087,12833,2020,nissan,versa sv,like new,4 cylinders,35580,sedan,silver,ca,"39,12","-121,66",2021-04-06T10:55:27-0700,1,2
7302703186,23679,2020,chrysler,300 limited,like new,6 cylinders,31609,sedan,red,ca,"39,12","-121,66",2021-04-06T10:53:58-0700,1,2
7302701398,42590,2020,kia,k900 luxury sedan 4d,good,6 cylinders,10247,sedan,black,ca,"39,71","-121,81",2021-04-06T10:51:12-0700,1,1
7302143342,41990,2020,lincoln,continental reserve,good,6 cylinders,9345,sedan,blue,ca,"39,71","-121,81",2021-04-05T10:10:56-0700,1,1
7301647119,34990,2019,lexus,rx 350 sport utility 4d,good,6 cylinders,14760,SUV,silver,ca,"39,71","-121,81",2021-04-04T07:41:21-0700,1,1
7316834283,32995,2019,ford,transit 350,like new,6 cylinders,101617,van,white,ca,"37,77","-120,85",2021-05-04T11:01:31-0700,1,2
7316731627,27590,2019,acura,tlx 3.5 sedan 4d,good,6 cylinders,20420,sedan,black,ca,"33,78","-84,41",2021-05-04T08:21:23-0700,1,1
7316731618,28590,2019,jeep,grand cherokee limited,good,6 cylinders,20394,other,silver,ca,"33,78","-84,41",2021-05-04T08:21:22-0700,1,1
7316530407,34500,2020,ram,promaster 1500,excellent,6 cylinders,81654,van,white,ca,"33,92","-118,3",2021-05-03T17:37:03-0700,1,2
7316366477,17995,2019,chevrolet,impala ls,good,4 cylinders,67000,sedan,black,ca,"36,74","-119,79",2021-05-03T12:17:33-0700,1,2
7316331336,47500,2020,ram,1500,like new,8 cylinders,37850,pickup,black,ca,"36,81","-119,71",2021-05-03T11:22:43-0700,1,2
7316267066,35395,2019,ford,f-150,excellent,6 cylinders,49425,pickup,white,ca,"35,12","-120,58",2021-05-03T09:45:13-0700,1,2
7315995781,65000,2020,ram,3500 4x4 bighorn cummins 6.7,like new,6 cylinders,15000,pickup,black,ca,"36,43","-119,87",2021-05-02T16:44:02-0700,2,2
7315864056,52999,2021,jeep,gladiator sport s,like new,6 cylinders,21637,offroad,red,ca,"36,63","-119,68",2021-05-02T11:52:39-0700,1,2
7315841788,0,2019,kia,forte 4dr sdn lx,excellent,4 cylinders,61650,sedan,brown,ca,"37,7","-121,07",2021-05-02T11:10:15-0700,1,2
7315696159,31990,2021,gmc,acadia sle sport utility 4d,good,6 cylinders,4108,other,white,ca,"33,78","-84,41",2021-05-02T05:41:38-0700,1,1
7315523623,39970,2020,ram,1500,excellent,8 cylinders,42921,pickup,grey,ca,"36,83","-119,79",2021-05-01T14:42:53-0700,1,2
7315514830,19877,2019,honda,civic ex,excellent,4 cylinders,15796,sedan,black,ca,"36,83","-119,79",2021-05-01T14:23:23-0700,1,2
7315338588,54995,2020,jeep,wrangler unlimited,excellent,6 cylinders,8000,SUV,grey,ca,"36,9","-119,79",2021-05-01T09:15:13-0700,1,3
7315285024,72000,2020,ram,2500,like new,6 cylinders,69000,truck,white,ca,"36,92","-119,58",2021-05-01T07:39:59-0700,2,2
7315245469,36590,2020,chevrolet,silverado 1500 crew,good,8 cylinders,7619,pickup,white,ca,"33,79","-84,45",2021-05-01T06:10:19-0700,1,1
7315107663,42995,2019,ford,f-150 platinum,excellent,6 cylinders,61897,truck,white,ca,"36,3","-119,14",2021-04-30T17:06:09-0700,1,2
7315066535,34395,2020,ford,f-150,excellent,8 cylinders,15174,pickup,white,ca,"35,12","-120,58",2021-04-30T15:30:14-0700,1,2
7314921863,13995,2019,ford,fiesta se,excellent,4 cylinders,43428,sedan,grey,ca,"36,83","-119,79",2021-04-30T11:10:46-0700,1,2
7314779417,31990,2019,jeep,wrangler unlimited sport s,good,6 cylinders,52733,other,black,ca,"33,78","-84,41",2021-04-30T07:11:31-0700,1,1
7314779405,35990,2021,jeep,wrangler sport suv 2d,good,6 cylinders,2600,other,yellow,ca,"33,78","-84,41",2021-04-30T07:11:30-0700,1,1
7314774104,25990,2020,ford,f150 regular cab xlt pickup,good,6 cylinders,21480,pickup,black,ca,"33,78","-84,41",2021-04-30T07:01:20-0700,1,1
7314573232,19900,2021,nissan,rogue sv 2.5l awd,like new,4 cylinders,4100,SUV,grey,ca,"36,92","-119,58",2021-04-29T15:46:12-0700,1,2
7314160417,0,2019,chevrolet,malibu lt sedan 4d,like new,4 cylinders,86997,sedan,grey,ca,"37,7","-121,07",2021-04-28T18:56:47-0700,1,2
7314133399,30330,2019,honda,cr-v,like new,4 cylinders,10419,SUV,grey,ca,"36,62","-119,73",2021-04-28T17:34:08-0700,1,2
7314131834,55680,2021,gmc,sierra 1500,like new,4 cylinders,5693,pickup,grey,ca,"36,62","-119,73",2021-04-28T17:29:58-0700,1,2
7314129033,46567,2021,acura,mdx,like new,6 cylinders,18280,SUV,white,ca,"36,62","-119,73",2021-04-28T17:22:21-0700,1,2
7314125080,43908,2019,chevrolet,silverado 1500,like new,8 cylinders,32876,pickup,white,ca,"36,62","-119,73",2021-04-28T17:11:55-0700,1,2
7314121897,27999,2019,ford,edge,like new,4 cylinders,45362,SUV,grey,ca,"36,62","-119,73",2021-04-28T17:04:13-0700,1,2
7314119939,26505,2019,gmc,terrain slt,like new,4 cylinders,31107,SUV,red,ca,"36,62","-119,73",2021-04-28T16:59:23-0700,1,2
7314117648,29469,2020,toyota,camry,like new,4 cylinders,33632,sedan,white,ca,"36,79","-119,88",2021-04-28T16:53:49-0700,1,2
7314070815,35963,2020,toyota,rav4,like new,4 cylinders,23219,SUV,silver,ca,"36,62","-119,73",2021-04-28T15:05:38-0700,4,2
7314060632,43430,2021,honda,pilot elite,like new,6 cylinders,10751,SUV,white,ca,"36,62","-119,73",2021-04-28T14:44:26-0700,1,2
7313955907,13888,2019,nissan,altima,like new,4 cylinders,59302,sedan,white,ca,"36,82","-119,7",2021-04-28T11:35:52-0700,1,2
7313918511,0,2019,dodge,grand caravan se plus,excellent,6 cylinders,110935,mini-van,grey,ca,"37,7","-121,07",2021-04-28T10:34:49-0700,1,2
7313738381,34990,2020,ram,1500 classic crew cab big,good,8 cylinders,34139,pickup,white,ca,"33,78","-84,41",2021-04-28T04:22:04-0700,1,1
7313738377,38990,2020,toyota,tundra crewmax sr5 pickup,good,8 cylinders,15520,pickup,silver,ca,"33,78","-84,41",2021-04-28T04:22:03-0700,1,1
7313526462,32000,2020,toyota,4runner limited,like new,6 cylinders,39000,SUV,grey,ca,"36,83","-119,89",2021-04-27T13:38:06-0700,1,2
7313481208,17995,2019,chevrolet,impala ls,good,4 cylinders,67000,sedan,black,ca,"36,74","-119,79",2021-04-27T12:19:47-0700,1,2
7313425999,12999,2019,chevrolet,cruze,excellent,4 cylinders,99748,sedan,silver,ca,"36,83","-119,7",2021-04-27T10:50:33-0700,1,2
7313414997,0,2021,nissan,versa s sedan 4d,like new,4 cylinders,34783,sedan,silver,ca,"37,7","-121,07",2021-04-27T10:32:58-0700,1,2
7313241313,25990,2020,ram,1500 classic regular cab,good,8 cylinders,12302,pickup,white,ca,"33,78","-84,41",2021-04-27T04:51:02-0700,1,1
7312708591,39990,2020,nissan,370z nismo coupe 2d,good,6 cylinders,8373,coupe,white,ca,"33,78","-84,41",2021-04-26T04:20:54-0700,1,1
7312704127,34990,2020,toyota,tacoma double cab trd,good,6 cylinders,11816,pickup,white,ca,"33,79","-84,45",2021-04-26T03:51:02-0700,1,1
7312704085,24990,2020,nissan,frontier crew cab sv,good,6 cylinders,44934,pickup,white,ca,"33,79","-84,45",2021-04-26T03:50:55-0700,1,1
7312487884,15950,2020,ford,fusion,excellent,4 cylinders,26292,sedan,silver,ca,"36,8","-119,85",2021-04-25T13:00:22-0700,1,2
7312252481,27590,2019,acura,tlx 3.5 w/technology pkg,good,6 cylinders,25988,sedan,white,ca,"33,78","-84,41",2021-04-25T03:53:36-0700,1,1
7312060130,54900,2020,ram,3500,good,6 cylinders,38780,truck,grey,ca,"37,35","-121,89",2021-04-24T13:35:47-0700,2,2
7311941733,0,2019,kia,forte 4dr sdn lx,like new,4 cylinders,61650,sedan,brown,ca,"37,7","-121,07",2021-04-24T10:20:51-0700,1,2
7311756767,11950,2019,nissan,sentra sv,good,4 cylinders,50350,sedan,grey,ca,"36,67","-119,79",2021-04-24T01:17:20-0700,1,2
7311756426,14500,2019,nissan,altima sr,excellent,4 cylinders,60500,sedan,grey,ca,"36,74","-119,8",2021-04-24T01:11:30-0700,1,2
7311252468,37990,2019,dodge,challenger r/t scat pack,good,8 cylinders,22869,coupe,silver,ca,"33,78","-84,41",2021-04-23T04:01:26-0700,1,1
7311252378,36990,2020,chevrolet,silverado 1500 ld,good,8 cylinders,15898,pickup,blue,ca,"33,79","-84,45",2021-04-23T04:01:09-0700,1,1
7310986755,19500,2020,nissan,rogue sv,excellent,4 cylinders,24000,SUV,silver,ca,"36,89","-119,76",2021-04-22T12:02:34-0700,1,2
7310916334,0,2019,volkswagen,jetta sedan,excellent,4 cylinders,126600,sedan,red,ca,"37,7","-121,07",2021-04-22T10:08:08-0700,1,2
7310487448,44900,2020,ford,f550 super duty,good,8 cylinders,114332,truck,white,ca,"37,35","-121,89",2021-04-21T12:14:59-0700,2,2
